date,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_LOW_NUMBER_OF_TRX
2021-07-09 12:00:00,588.0,6.0,0.0
2021-07-09 13:00:00,0.0,12.0,0.0
2021-07-09 14:00:00,0.0,13.0,0.0
2021-07-09 15:00:00,0.0,11.0,0.0
2021-07-09 16:00:00,0.0,9.0,0.0
2021-07-09 17:00:00,0.0,19.0,0.0
2021-07-09 18:00:00,0.0,17.0,0.0
2021-07-09 19:00:00,0.0,20.0,0.0
2021-07-09 20:00:00,0.0,28.0,0.0
2021-07-09 21:00:00,0.0,10.0,0.0
2021-07-09 22:00:00,0.0,20.0,0.0
2021-07-09 23:00:00,0.0,23.0,0.0
2021-07-10 00:00:00,0.0,28.0,0.0
2021-07-10 01:00:00,670.0,21.0,0.0
2021-07-10 02:00:00,487.0,48.0,0.0
2021-07-10 03:00:00,369.0,22.0,0.0
2021-07-10 04:00:00,449.0,13.0,0.0
2021-07-10 05:00:00,612.0,18.0,0.0
2021-07-10 06:00:00,562.0,9.0,0.0
2021-07-10 07:00:00,456.0,11.0,0.0
2021-07-10 08:00:00,371.0,5.0,0.0
2021-07-10 09:00:00,355.0,7.0,0.0
2021-07-10 10:00:00,364.0,9.0,0.0
2021-07-10 11:00:00,625.0,16.0,0.0
2021-07-10 12:00:00,841.0,6.0,0.0
2021-07-10 13:00:00,0.0,6.0,0.0
2021-07-10 14:00:00,0.0,21.0,0.0
2021-07-10 15:00:00,0.0,14.0,0.0
2021-07-10 16:00:00,0.0,23.0,0.0
2021-07-10 17:00:00,0.0,19.0,0.0
2021-07-10 18:00:00,0.0,20.0,0.0
2021-07-10 19:00:00,0.0,30.0,0.0
2021-07-10 20:00:00,0.0,16.0,0.0
2021-07-10 21:00:00,0.0,24.0,0.0
2021-07-10 22:00:00,0.0,29.0,0.0
2021-07-10 23:00:00,0.0,18.0,0.0
2021-07-11 00:00:00,0.0,24.0,0.0
2021-07-11 01:00:00,656.0,13.0,0.0
2021-07-11 02:00:00,472.0,11.0,0.0
2021-07-11 03:00:00,384.0,12.0,0.0
2021-07-11 04:00:00,465.0,20.0,0.0
2021-07-11 05:00:00,716.0,19.0,0.0
2021-07-11 06:00:00,673.0,5.0,0.0
2021-07-11 07:00:00,563.0,17.0,0.0
2021-07-11 08:00:00,453.0,17.0,0.0
2021-07-11 09:00:00,331.0,8.0,0.0
2021-07-11 10:00:00,370.0,10.0,0.0
2021-07-11 11:00:00,517.0,9.0,0.0
2021-07-11 12:00:00,846.0,3.0,0.0
2021-07-11 13:00:00,0.0,5.0,0.0
2021-07-11 14:00:00,0.0,12.0,0.0
2021-07-11 15:00:00,0.0,9.0,0.0
2021-07-11 16:00:00,0.0,17.0,0.0
2021-07-11 17:00:00,0.0,10.0,0.0
2021-07-11 18:00:00,0.0,11.0,0.0
2021-07-11 19:00:00,0.0,8.0,0.0
2021-07-11 20:00:00,0.0,8.0,0.0
2021-07-11 21:00:00,0.0,12.0,0.0
2021-07-11 22:00:00,0.0,8.0,0.0
2021-07-11 23:00:00,0.0,30.0,0.0
2021-07-12 00:00:00,0.0,9.0,0.0
2021-07-12 01:00:00,570.0,10.0,0.0
2021-07-12 02:00:00,384.0,18.0,0.0
2021-07-12 03:00:00,237.0,6.0,0.0
2021-07-12 04:00:00,342.0,2.0,0.0
2021-07-12 05:00:00,508.0,0.0,0.0
2021-07-12 06:00:00,358.0,0.0,0.0
2021-07-12 07:00:00,267.0,2.0,0.0
2021-07-12 08:00:00,273.0,0.0,0.0
2021-07-12 09:00:00,242.0,0.0,0.0
2021-07-12 10:00:00,253.0,7.0,0.0
2021-07-12 11:00:00,380.0,7.0,0.0
2021-07-12 12:00:00,658.0,24.0,0.0
2021-07-12 13:00:00,0.0,5.0,0.0
2021-07-12 14:00:00,0.0,5.0,0.0
2021-07-12 15:00:00,0.0,8.0,0.0
2021-07-12 16:00:00,0.0,11.0,0.0
2021-07-12 17:00:00,0.0,8.0,0.0
2021-07-12 18:00:00,0.0,9.0,0.0
2021-07-12 19:00:00,0.0,6.0,0.0
2021-07-12 20:00:00,0.0,5.0,0.0
2021-07-12 21:00:00,0.0,13.0,0.0
2021-07-12 22:00:00,0.0,18.0,0.0
2021-07-12 23:00:00,0.0,25.0,0.0
2021-07-13 00:00:00,0.0,14.0,0.0
2021-07-13 01:00:00,419.0,15.0,0.0
2021-07-13 02:00:00,351.0,10.0,0.0
2021-07-13 03:00:00,279.0,4.0,0.0
2021-07-13 04:00:00,345.0,3.0,0.0
2021-07-13 05:00:00,513.0,8.0,0.0
2021-07-13 06:00:00,413.0,1.0,0.0
2021-07-13 07:00:00,300.0,1.0,0.0
2021-07-13 08:00:00,247.0,0.0,0.0
2021-07-13 09:00:00,253.0,2.0,0.0
2021-07-13 10:00:00,261.0,7.0,0.0
2021-07-13 11:00:00,417.0,7.0,0.0
2021-07-13 12:00:00,489.0,5.0,0.0
2021-07-13 13:00:00,0.0,15.0,0.0
2021-07-13 14:00:00,0.0,11.0,0.0
2021-07-13 15:00:00,0.0,15.0,0.0
2021-07-13 16:00:00,0.0,12.0,0.0
2021-07-13 17:00:00,0.0,20.0,0.0
2021-07-13 18:00:00,0.0,15.0,1.0
2021-07-13 19:00:00,0.0,10.0,0.0
2021-07-13 20:00:00,0.0,19.0,0.0
2021-07-13 21:00:00,0.0,23.0,1.0
2021-07-13 22:00:00,0.0,18.0,0.0
2021-07-13 23:00:00,0.0,24.0,0.0
2021-07-14 00:00:00,0.0,11.0,0.0
2021-07-14 01:00:00,479.0,14.0,0.0
2021-07-14 02:00:00,374.0,13.0,0.0
2021-07-14 03:00:00,261.0,8.0,0.0
2021-07-14 04:00:00,355.0,3.0,0.0
2021-07-14 05:00:00,530.0,3.0,0.0
2021-07-14 06:00:00,395.0,4.0,0.0
2021-07-14 07:00:00,283.0,1.0,0.0
2021-07-14 08:00:00,280.0,0.0,0.0
2021-07-14 09:00:00,206.0,5.0,0.0
2021-07-14 10:00:00,295.0,4.0,0.0
2021-07-14 11:00:00,454.0,7.0,0.0
2021-07-14 12:00:00,557.0,10.0,0.0
2021-07-14 13:00:00,0.0,8.0,0.0
2021-07-14 14:00:00,0.0,13.0,0.0
2021-07-14 15:00:00,0.0,11.0,0.0
2021-07-14 16:00:00,0.0,12.0,0.0
2021-07-14 17:00:00,0.0,6.0,0.0
2021-07-14 18:00:00,0.0,16.0,0.0
2021-07-14 19:00:00,0.0,12.0,0.0
2021-07-14 20:00:00,0.0,21.0,1.0
2021-07-14 21:00:00,0.0,21.0,0.0
2021-07-14 22:00:00,0.0,27.0,0.0
2021-07-14 23:00:00,0.0,18.0,0.0
2021-07-15 00:00:00,0.0,20.0,0.0
2021-07-15 01:00:00,518.0,18.0,0.0
2021-07-15 02:00:00,392.0,14.0,0.0
2021-07-15 03:00:00,303.0,9.0,0.0
2021-07-15 04:00:00,400.0,6.0,0.0
2021-07-15 05:00:00,623.0,2.0,0.0
2021-07-15 06:00:00,421.0,1.0,0.0
2021-07-15 07:00:00,303.0,1.0,0.0
2021-07-15 08:00:00,294.0,6.0,0.0
2021-07-15 09:00:00,197.0,1.0,0.0
2021-07-15 10:00:00,320.0,3.0,0.0
2021-07-15 11:00:00,462.0,14.0,0.0
2021-07-15 12:00:00,574.0,10.0,0.0
2021-07-15 13:00:00,0.0,9.0,0.0
2021-07-15 14:00:00,0.0,11.0,0.0
2021-07-15 15:00:00,0.0,8.0,0.0
2021-07-15 16:00:00,0.0,9.0,0.0
2021-07-15 17:00:00,0.0,7.0,0.0
2021-07-15 18:00:00,0.0,12.0,0.0
2021-07-15 19:00:00,0.0,16.0,1.0
2021-07-15 20:00:00,0.0,16.0,1.0
2021-07-15 21:00:00,0.0,21.0,0.0
2021-07-15 22:00:00,0.0,13.0,0.0
2021-07-15 23:00:00,0.0,28.0,0.0
2021-07-16 00:00:00,0.0,50.0,0.0
2021-07-16 01:00:00,540.0,15.0,0.0
2021-07-16 02:00:00,393.0,13.0,0.0
2021-07-16 03:00:00,326.0,14.0,0.0
2021-07-16 04:00:00,475.0,7.0,0.0
2021-07-16 05:00:00,620.0,6.0,0.0
2021-07-16 06:00:00,507.0,4.0,0.0
2021-07-16 07:00:00,355.0,3.0,0.0
2021-07-16 08:00:00,288.0,3.0,0.0
2021-07-16 09:00:00,273.0,3.0,0.0
2021-07-16 10:00:00,362.0,8.0,0.0
2021-07-16 11:00:00,479.0,15.0,0.0
2021-07-16 12:00:00,600.0,21.0,0.0
2021-07-16 13:00:00,0.0,13.0,0.0
2021-07-16 14:00:00,0.0,14.0,0.0
2021-07-16 15:00:00,0.0,12.0,0.0
2021-07-16 16:00:00,0.0,15.0,0.0
2021-07-16 17:00:00,0.0,14.0,0.0
2021-07-16 18:00:00,0.0,18.0,0.0
2021-07-16 19:00:00,0.0,16.0,0.0
2021-07-16 20:00:00,0.0,7.0,0.0
2021-07-16 21:00:00,0.0,17.0,0.0
2021-07-16 22:00:00,0.0,19.0,0.0
2021-07-16 23:00:00,0.0,33.0,0.0
2021-07-17 00:00:00,0.0,16.0,0.0
2021-07-17 01:00:00,671.0,24.0,0.0
2021-07-17 02:00:00,492.0,13.0,0.0
2021-07-17 03:00:00,444.0,41.0,0.0
2021-07-17 04:00:00,439.0,15.0,1.0
2021-07-17 05:00:00,613.0,19.0,0.0
2021-07-17 06:00:00,512.0,15.0,0.0
2021-07-17 07:00:00,406.0,13.0,0.0
2021-07-17 08:00:00,374.0,10.0,0.0
2021-07-17 09:00:00,338.0,6.0,0.0
2021-07-17 10:00:00,339.0,5.0,0.0
2021-07-17 11:00:00,503.0,12.0,0.0
2021-07-17 12:00:00,756.0,11.0,0.0
2021-07-17 13:00:00,0.0,9.0,0.0
2021-07-17 14:00:00,0.0,16.0,0.0
2021-07-17 15:00:00,0.0,13.0,0.0
2021-07-17 16:00:00,0.0,17.0,0.0
2021-07-17 17:00:00,0.0,17.0,0.0
2021-07-17 18:00:00,0.0,22.0,0.0
2021-07-17 19:00:00,0.0,20.0,0.0
2021-07-17 20:00:00,0.0,9.0,0.0
2021-07-17 21:00:00,0.0,33.0,1.0
2021-07-17 22:00:00,0.0,18.0,0.0
2021-07-17 23:00:00,0.0,35.0,0.0
2021-07-18 00:00:00,0.0,23.0,0.0
2021-07-18 01:00:00,616.0,28.0,0.0
2021-07-18 02:00:00,462.0,29.0,0.0
2021-07-18 03:00:00,342.0,13.0,0.0
2021-07-18 04:00:00,408.0,20.0,0.0
2021-07-18 05:00:00,572.0,14.0,0.0
2021-07-18 06:00:00,633.0,16.0,0.0
2021-07-18 07:00:00,499.0,19.0,0.0
2021-07-18 08:00:00,373.0,11.0,0.0
2021-07-18 09:00:00,345.0,10.0,0.0
2021-07-18 10:00:00,321.0,4.0,0.0
2021-07-18 11:00:00,490.0,4.0,0.0
2021-07-18 12:00:00,644.0,7.0,0.0
2021-07-18 13:00:00,0.0,11.0,0.0
2021-07-18 14:00:00,0.0,11.0,0.0
2021-07-18 15:00:00,0.0,13.0,0.0
2021-07-18 16:00:00,0.0,4.0,0.0
2021-07-18 17:00:00,0.0,15.0,0.0
2021-07-18 18:00:00,0.0,19.0,0.0
2021-07-18 19:00:00,0.0,23.0,0.0
2021-07-18 20:00:00,0.0,22.0,0.0
2021-07-18 21:00:00,0.0,18.0,0.0
2021-07-18 22:00:00,0.0,22.0,0.0
2021-07-18 23:00:00,0.0,17.0,0.0
2021-07-19 00:00:00,0.0,17.0,0.0
2021-07-19 01:00:00,520.0,32.0,0.0
2021-07-19 02:00:00,357.0,27.0,0.0
2021-07-19 03:00:00,281.0,15.0,0.0
2021-07-19 04:00:00,356.0,8.0,0.0
2021-07-19 05:00:00,511.0,5.0,0.0
2021-07-19 06:00:00,377.0,5.0,0.0
2021-07-19 07:00:00,290.0,0.0,0.0
2021-07-19 08:00:00,245.0,1.0,0.0
2021-07-19 09:00:00,250.0,0.0,0.0
2021-07-19 10:00:00,296.0,8.0,0.0
2021-07-19 11:00:00,403.0,11.0,0.0
2021-07-19 12:00:00,586.0,8.0,0.0
2021-07-19 13:00:00,0.0,8.0,0.0
2021-07-19 14:00:00,0.0,7.0,0.0
2021-07-19 15:00:00,0.0,8.0,1.0
2021-07-19 16:00:00,0.0,10.0,0.0
2021-07-19 17:00:00,0.0,18.0,0.0
2021-07-19 18:00:00,0.0,11.0,0.0
2021-07-19 19:00:00,0.0,8.0,0.0
2021-07-19 20:00:00,0.0,16.0,0.0
2021-07-19 21:00:00,0.0,14.0,0.0
2021-07-19 22:00:00,0.0,15.0,0.0
2021-07-19 23:00:00,0.0,36.0,0.0
2021-07-20 00:00:00,0.0,16.0,0.0
2021-07-20 01:00:00,500.0,8.0,0.0
2021-07-20 02:00:00,412.0,10.0,0.0
2021-07-20 03:00:00,351.0,6.0,0.0
2021-07-20 04:00:00,431.0,10.0,0.0
2021-07-20 05:00:00,637.0,6.0,0.0
2021-07-20 06:00:00,579.0,4.0,0.0
2021-07-20 07:00:00,477.0,4.0,0.0
2021-07-20 08:00:00,416.0,9.0,0.0
2021-07-20 09:00:00,344.0,5.0,0.0
2021-07-20 10:00:00,400.0,2.0,0.0
2021-07-20 11:00:00,491.0,3.0,0.0
2021-07-20 12:00:00,552.0,8.0,0.0
2021-07-20 13:00:00,0.0,7.0,0.0
2021-07-20 14:00:00,0.0,12.0,0.0
2021-07-20 15:00:00,0.0,5.0,0.0
2021-07-20 16:00:00,0.0,6.0,0.0
2021-07-20 17:00:00,0.0,14.0,0.0
2021-07-20 18:00:00,0.0,9.0,0.0
2021-07-20 19:00:00,0.0,5.0,0.0
2021-07-20 20:00:00,0.0,15.0,0.0
2021-07-20 21:00:00,0.0,24.0,0.0
2021-07-20 22:00:00,0.0,15.0,0.0
2021-07-20 23:00:00,0.0,18.0,0.0
2021-07-21 00:00:00,0.0,15.0,0.0
2021-07-21 01:00:00,487.0,19.0,0.0
2021-07-21 02:00:00,341.0,21.0,0.0
2021-07-21 03:00:00,220.0,8.0,0.0
2021-07-21 04:00:00,357.0,8.0,0.0
2021-07-21 05:00:00,462.0,1.0,0.0
2021-07-21 06:00:00,284.0,0.0,0.0
2021-07-21 07:00:00,263.0,0.0,0.0
2021-07-21 08:00:00,227.0,6.0,0.0
2021-07-21 09:00:00,187.0,1.0,0.0
2021-07-21 10:00:00,241.0,7.0,0.0
2021-07-21 11:00:00,396.0,4.0,0.0
2021-07-21 12:00:00,598.0,17.0,0.0
2021-07-21 13:00:00,0.0,16.0,0.0
2021-07-21 14:00:00,0.0,15.0,0.0
2021-07-21 15:00:00,0.0,11.0,0.0
2021-07-21 16:00:00,0.0,13.0,0.0
2021-07-21 17:00:00,0.0,14.0,0.0
2021-07-21 18:00:00,0.0,16.0,0.0
2021-07-21 19:00:00,0.0,21.0,0.0
2021-07-21 20:00:00,0.0,17.0,1.0
2021-07-21 21:00:00,0.0,29.0,0.0
2021-07-21 22:00:00,0.0,19.0,0.0
2021-07-21 23:00:00,0.0,18.0,0.0
2021-07-22 00:00:00,0.0,20.0,0.0
2021-07-22 01:00:00,425.0,7.0,0.0
2021-07-22 02:00:00,312.0,13.0,0.0
2021-07-22 03:00:00,359.0,13.0,0.0
2021-07-22 04:00:00,346.0,8.0,0.0
2021-07-22 05:00:00,570.0,4.0,0.0
2021-07-22 06:00:00,424.0,1.0,0.0
2021-07-22 07:00:00,292.0,0.0,0.0
2021-07-22 08:00:00,273.0,1.0,0.0
2021-07-22 09:00:00,228.0,2.0,0.0
2021-07-22 10:00:00,286.0,2.0,0.0
2021-07-22 11:00:00,441.0,8.0,0.0
2021-07-22 12:00:00,521.0,17.0,0.0
2021-07-22 13:00:00,0.0,6.0,0.0
2021-07-22 14:00:00,0.0,5.0,0.0
2021-07-22 15:00:00,0.0,9.0,0.0
2021-07-22 16:00:00,0.0,6.0,0.0
2021-07-22 17:00:00,0.0,26.0,0.0
2021-07-22 18:00:00,0.0,20.0,0.0
2021-07-22 19:00:00,0.0,11.0,0.0
2021-07-22 20:00:00,0.0,10.0,0.0
2021-07-22 21:00:00,0.0,10.0,0.0
2021-07-22 22:00:00,0.0,20.0,0.0
2021-07-22 23:00:00,0.0,20.0,0.0
2021-07-23 00:00:00,0.0,11.0,0.0
2021-07-23 01:00:00,464.0,23.0,0.0
2021-07-23 02:00:00,335.0,11.0,0.0
2021-07-23 03:00:00,297.0,11.0,0.0
2021-07-23 04:00:00,453.0,3.0,0.0
2021-07-23 05:00:00,577.0,7.0,0.0
2021-07-23 06:00:00,453.0,6.0,0.0
2021-07-23 07:00:00,320.0,0.0,0.0
2021-07-23 08:00:00,323.0,1.0,0.0
2021-07-23 09:00:00,310.0,6.0,0.0
2021-07-23 10:00:00,320.0,5.0,0.0
2021-07-23 11:00:00,540.0,11.0,0.0
2021-07-23 12:00:00,573.0,20.0,0.0
2021-07-23 13:00:00,0.0,15.0,0.0
2021-07-23 14:00:00,0.0,8.0,0.0
2021-07-23 15:00:00,0.0,3.0,0.0
2021-07-23 16:00:00,0.0,20.0,0.0
2021-07-23 17:00:00,0.0,24.0,0.0
2021-07-23 18:00:00,0.0,29.0,0.0
2021-07-23 19:00:00,0.0,12.0,0.0
2021-07-23 20:00:00,0.0,13.0,0.0
2021-07-23 21:00:00,0.0,22.0,0.0
2021-07-23 22:00:00,0.0,20.0,0.0
2021-07-23 23:00:00,0.0,44.0,1.0
2021-07-24 00:00:00,0.0,36.0,0.0
2021-07-24 01:00:00,733.0,20.0,0.0
2021-07-24 02:00:00,538.0,22.0,0.0
2021-07-24 03:00:00,405.0,13.0,0.0
2021-07-24 04:00:00,428.0,14.0,0.0
2021-07-24 05:00:00,629.0,19.0,0.0
2021-07-24 06:00:00,653.0,9.0,0.0
2021-07-24 07:00:00,550.0,15.0,0.0
2021-07-24 08:00:00,400.0,3.0,0.0
2021-07-24 09:00:00,332.0,4.0,0.0
2021-07-24 10:00:00,419.0,7.0,0.0
2021-07-24 11:00:00,597.0,9.0,0.0
2021-07-24 12:00:00,781.0,8.0,0.0
2021-07-24 13:00:00,0.0,12.0,0.0
2021-07-24 14:00:00,0.0,8.0,0.0
2021-07-24 15:00:00,0.0,8.0,0.0
2021-07-24 16:00:00,0.0,21.0,0.0
2021-07-24 17:00:00,0.0,17.0,0.0
2021-07-24 18:00:00,0.0,28.0,0.0
2021-07-24 19:00:00,0.0,15.0,0.0
2021-07-24 20:00:00,0.0,19.0,0.0
2021-07-24 21:00:00,0.0,23.0,0.0
2021-07-24 22:00:00,0.0,28.0,0.0
2021-07-24 23:00:00,0.0,26.0,0.0
2021-07-25 00:00:00,0.0,32.0,0.0
2021-07-25 01:00:00,735.0,21.0,0.0
2021-07-25 02:00:00,527.0,13.0,0.0
2021-07-25 03:00:00,463.0,10.0,0.0
2021-07-25 04:00:00,516.0,9.0,0.0
2021-07-25 05:00:00,735.0,22.0,0.0
2021-07-25 06:00:00,738.0,14.0,0.0
2021-07-25 07:00:00,624.0,20.0,0.0
2021-07-25 08:00:00,535.0,16.0,0.0
2021-07-25 09:00:00,412.0,12.0,0.0
2021-07-25 10:00:00,465.0,5.0,0.0
2021-07-25 11:00:00,624.0,8.0,0.0
2021-07-25 12:00:00,761.0,2.0,0.0
2021-07-25 13:00:00,0.0,9.0,0.0
2021-07-25 14:00:00,0.0,10.0,0.0
2021-07-25 15:00:00,0.0,8.0,0.0
2021-07-25 16:00:00,0.0,9.0,0.0
2021-07-25 17:00:00,0.0,16.0,0.0
2021-07-25 18:00:00,0.0,13.0,0.0
2021-07-25 19:00:00,0.0,23.0,0.0
2021-07-25 20:00:00,0.0,17.0,0.0
2021-07-25 21:00:00,0.0,9.0,0.0
2021-07-25 22:00:00,0.0,20.0,0.0
2021-07-25 23:00:00,0.0,11.0,0.0
2021-07-26 00:00:00,0.0,17.0,0.0
2021-07-26 01:00:00,571.0,10.0,0.0
2021-07-26 02:00:00,427.0,21.0,0.0
2021-07-26 03:00:00,327.0,12.0,0.0
2021-07-26 04:00:00,409.0,9.0,0.0
2021-07-26 05:00:00,497.0,0.0,0.0
2021-07-26 06:00:00,381.0,3.0,0.0
2021-07-26 07:00:00,197.0,0.0,0.0
2021-07-26 08:00:00,119.0,3.0,0.0
2021-07-26 09:00:00,209.0,1.0,0.0
2021-07-26 10:00:00,240.0,8.0,0.0
2021-07-26 11:00:00,422.0,8.0,0.0
2021-07-26 12:00:00,707.0,17.0,0.0
2021-07-26 13:00:00,0.0,8.0,0.0
2021-07-26 14:00:00,0.0,13.0,0.0
2021-07-26 15:00:00,0.0,7.0,0.0
2021-07-26 16:00:00,0.0,17.0,0.0
2021-07-26 17:00:00,0.0,14.0,0.0
2021-07-26 18:00:00,0.0,13.0,0.0
2021-07-26 19:00:00,0.0,8.0,0.0
2021-07-26 20:00:00,0.0,12.0,0.0
2021-07-26 21:00:00,0.0,14.0,0.0
2021-07-26 22:00:00,0.0,15.0,0.0
2021-07-26 23:00:00,0.0,27.0,0.0
2021-07-27 00:00:00,0.0,24.0,0.0
2021-07-27 01:00:00,497.0,13.0,0.0
2021-07-27 02:00:00,365.0,10.0,0.0
2021-07-27 03:00:00,317.0,6.0,0.0
2021-07-27 04:00:00,455.0,8.0,0.0
2021-07-27 05:00:00,577.0,0.0,0.0
2021-07-27 06:00:00,448.0,0.0,0.0
2021-07-27 07:00:00,283.0,0.0,0.0
2021-07-27 08:00:00,250.0,1.0,0.0
2021-07-27 09:00:00,243.0,0.0,0.0
2021-07-27 10:00:00,301.0,3.0,0.0
2021-07-27 11:00:00,417.0,6.0,0.0
2021-07-27 12:00:00,564.0,21.0,0.0
2021-07-27 13:00:00,0.0,17.0,0.0
2021-07-27 14:00:00,0.0,22.0,0.0
2021-07-27 15:00:00,0.0,13.0,0.0
2021-07-27 16:00:00,0.0,13.0,0.0
2021-07-27 17:00:00,0.0,22.0,0.0
2021-07-27 18:00:00,0.0,14.0,0.0
2021-07-27 19:00:00,0.0,11.0,0.0
2021-07-27 20:00:00,0.0,16.0,0.0
2021-07-27 21:00:00,0.0,10.0,0.0
2021-07-27 22:00:00,0.0,30.0,0.0
2021-07-27 23:00:00,0.0,21.0,0.0
2021-07-28 00:00:00,0.0,6.0,0.0
2021-07-28 01:00:00,580.0,14.0,0.0
2021-07-28 02:00:00,390.0,14.0,0.0
2021-07-28 03:00:00,275.0,3.0,0.0
2021-07-28 04:00:00,448.0,6.0,0.0
2021-07-28 05:00:00,599.0,0.0,0.0
2021-07-28 06:00:00,153.0,2.0,0.0
2021-07-28 07:00:00,65.0,0.0,0.0
2021-07-28 08:00:00,296.0,3.0,0.0
2021-07-28 09:00:00,296.0,3.0,0.0
2021-07-28 10:00:00,395.0,3.0,0.0
2021-07-28 11:00:00,528.0,17.0,0.0
2021-07-28 12:00:00,574.0,25.0,0.0
2021-07-28 13:00:00,0.0,13.0,0.0
2021-07-28 14:00:00,0.0,8.0,0.0
2021-07-28 15:00:00,0.0,7.0,0.0
2021-07-28 16:00:00,0.0,8.0,0.0
2021-07-28 17:00:00,0.0,13.0,0.0
2021-07-28 18:00:00,0.0,5.0,0.0
2021-07-28 19:00:00,0.0,14.0,0.0
2021-07-28 20:00:00,0.0,24.0,0.0
2021-07-28 21:00:00,0.0,10.0,0.0
2021-07-28 22:00:00,0.0,11.0,0.0
2021-07-28 23:00:00,0.0,13.0,0.0
2021-07-29 00:00:00,0.0,27.0,0.0
2021-07-29 01:00:00,502.0,15.0,0.0
2021-07-29 02:00:00,405.0,20.0,0.0
2021-07-29 03:00:00,327.0,17.0,0.0
2021-07-29 04:00:00,428.0,11.0,0.0
2021-07-29 05:00:00,630.0,4.0,0.0
2021-07-29 06:00:00,473.0,0.0,0.0
2021-07-29 07:00:00,351.0,1.0,0.0
2021-07-29 08:00:00,268.0,6.0,0.0
2021-07-29 09:00:00,281.0,12.0,0.0
2021-07-29 10:00:00,338.0,3.0,0.0
2021-07-29 11:00:00,449.0,15.0,0.0
2021-07-29 12:00:00,670.0,14.0,0.0
2021-07-29 13:00:00,0.0,21.0,0.0
2021-07-29 14:00:00,0.0,6.0,0.0
2021-07-29 15:00:00,0.0,8.0,0.0
2021-07-29 16:00:00,0.0,12.0,0.0
2021-07-29 17:00:00,0.0,9.0,0.0
2021-07-29 18:00:00,0.0,28.0,0.0
2021-07-29 19:00:00,0.0,9.0,0.0
2021-07-29 20:00:00,0.0,18.0,0.0
2021-07-29 21:00:00,0.0,20.0,0.0
2021-07-29 22:00:00,0.0,34.0,0.0
2021-07-29 23:00:00,0.0,20.0,1.0
2021-07-30 00:00:00,0.0,20.0,0.0
2021-07-30 01:00:00,556.0,17.0,0.0
2021-07-30 02:00:00,398.0,13.0,0.0
2021-07-30 03:00:00,386.0,6.0,0.0
2021-07-30 04:00:00,510.0,8.0,0.0
2021-07-30 05:00:00,755.0,11.0,0.0
2021-07-30 06:00:00,525.0,3.0,0.0
2021-07-30 07:00:00,432.0,4.0,0.0
2021-07-30 08:00:00,318.0,8.0,0.0
2021-07-30 09:00:00,336.0,5.0,0.0
2021-07-30 10:00:00,404.0,11.0,0.0
2021-07-30 11:00:00,630.0,9.0,0.0
2021-07-30 12:00:00,639.0,11.0,0.0
2021-07-30 13:00:00,0.0,8.0,0.0
2021-07-30 14:00:00,0.0,16.0,0.0
2021-07-30 15:00:00,0.0,9.0,0.0
2021-07-30 16:00:00,0.0,18.0,0.0
2021-07-30 17:00:00,0.0,32.0,0.0
2021-07-30 18:00:00,0.0,24.0,0.0
2021-07-30 19:00:00,0.0,22.0,0.0
2021-07-30 20:00:00,0.0,12.0,0.0
2021-07-30 21:00:00,0.0,17.0,0.0
2021-07-30 22:00:00,0.0,23.0,0.0
2021-07-30 23:00:00,0.0,30.0,0.0
2021-07-31 00:00:00,0.0,32.0,0.0
2021-07-31 01:00:00,773.0,37.0,0.0
2021-07-31 02:00:00,559.0,21.0,0.0
2021-07-31 03:00:00,464.0,29.0,0.0
2021-07-31 04:00:00,492.0,33.0,0.0
2021-07-31 05:00:00,668.0,18.0,0.0
2021-07-31 06:00:00,652.0,16.0,0.0
2021-07-31 07:00:00,514.0,13.0,0.0
2021-07-31 08:00:00,419.0,6.0,0.0
2021-07-31 09:00:00,375.0,8.0,0.0
2021-07-31 10:00:00,392.0,9.0,0.0
2021-07-31 11:00:00,561.0,7.0,0.0
2021-07-31 12:00:00,883.0,9.0,0.0
2021-07-31 13:00:00,0.0,11.0,0.0
2021-07-31 14:00:00,0.0,18.0,0.0
2021-07-31 15:00:00,0.0,14.0,0.0
2021-07-31 16:00:00,0.0,13.0,0.0
2021-07-31 17:00:00,0.0,10.0,0.0
2021-07-31 18:00:00,0.0,22.0,0.0
2021-07-31 19:00:00,0.0,35.0,0.0
2021-07-31 20:00:00,0.0,21.0,0.0
2021-07-31 21:00:00,0.0,22.0,0.0
2021-07-31 22:00:00,0.0,14.0,0.0
2021-07-31 23:00:00,0.0,32.0,0.0
2021-08-01 00:00:00,0.0,34.0,0.0
2021-08-01 01:00:00,749.0,37.0,0.0
2021-08-01 02:00:00,565.0,24.0,0.0
2021-08-01 03:00:00,548.0,24.0,0.0
2021-08-01 04:00:00,496.0,27.0,0.0
2021-08-01 05:00:00,777.0,18.0,0.0
2021-08-01 06:00:00,773.0,28.0,0.0
2021-08-01 07:00:00,574.0,17.0,0.0
2021-08-01 08:00:00,512.0,10.0,0.0
2021-08-01 09:00:00,432.0,8.0,0.0
2021-08-01 10:00:00,435.0,10.0,0.0
2021-08-01 11:00:00,593.0,7.0,0.0
2021-08-01 12:00:00,774.0,6.0,0.0
2021-08-01 13:00:00,0.0,8.0,0.0
2021-08-01 14:00:00,0.0,6.0,0.0
2021-08-01 15:00:00,0.0,12.0,0.0
2021-08-01 16:00:00,0.0,19.0,0.0
